id,jaccard
142,0.7301926926926927
143,0.7009134134134134
144,0.7007632632632632
145,0.7296546546546546
146,0.7273398398398399
147,0.7261511511511511
148,0.7261386386386386
149,0.7258508508508509
150,0.7245995995995996
151,0.7281406406406407
152,0.7298798798798799
153,0.7309059059059059
154,0.8331831831831832
155,0.7283783783783784
156,0.7259134134134134
157,0.72748998998999
158,0.7252002002002002
159,0.7314314314314314
160,0.7256006006006006
161,0.7257882882882883
162,0.7253253253253253
163,0.7015765765765766
164,0.7047672672672672
165,0.7274024024024024
166,0.7988113113113113
167,0.7250500500500501
168,0.7416916916916917
169,0.7297297297297297
170,0.7278403403403403
171,0.7309059059059059
172,0.812474974974975
173,0.724461961961962
174,0.7272522522522522
175,0.9273273273273274
176,0.7026651651651652
177,0.8325575575575576
178,0.8210335335335336
179,0.7297672672672673
180,0.7276026026026026
181,0.8218093093093093
182,0.7023898898898899
183,0.7201076076076076
184,0.9050175175175175
185,0.7290540540540541
186,0.7279404404404405
187,0.7273023023023023
188,0.729029029029029
189,0.8340965965965966
190,0.8329454454454455
191,0.7268893893893894
192,0.8237362362362363
193,0.7039664664664664
194,0.9192942942942943
195,0.7277777777777777
196,0.7293793793793794
197,0.7266641641641641
198,0.7026776776776776
199,0.7287912912912913
200,0.7269894894894895
201,0.9313688688688688
202,0.700563063063063
203,0.6994244244244244
204,0.7968593593593594
205,0.725513013013013
206,0.7283033033033033
207,0.8230355355355355
208,0.7299049049049049
209,0.7058558558558559
210,0.7278278278278278
211,0.7310560560560561
212,0.8114489489489489
213,0.7279029029029029
214,0.8318693693693694
215,0.8328203203203203
216,0.699461961961962
217,0.701976976976977
218,0.8247997997997998
219,0.7260260260260261
220,0.8218343343343343
221,0.8323573573573574
222,0.835497997997998
223,0.7286411411411411
224,0.9194194194194194
225,0.702002002002002
226,0.8198948948948949
227,0.701514014014014
228,0.8337837837837838
229,0.7023773773773774
230,0.8340465465465465
231,0.729517017017017
232,0.7026526526526526
233,0.8223723723723724
234,0.7257382382382382
235,0.8333833833833834
236,0.8216591591591592
237,0.7244369369369369
238,0.8333333333333334
239,0.8198198198198198
240,0.7957707707707707
241,0.7279029029029029
242,0.7272147147147147
243,0.7956831831831832
244,0.7281906906906906
245,0.8206206206206206
246,0.728490990990991
247,0.725950950950951
248,0.725975975975976
249,0.7269394394394394
250,0.8232857857857858
251,0.727052052052052
252,0.69994994994995
253,0.8238238238238238
254,0.832545045045045
255,0.7052802802802802
256,0.70508008008008
257,0.8326951951951952
258,0.7307932932932933
259,0.7293793793793794
260,0.8508508508508509
261,0.7252752752752752
262,0.7279654654654655
263,0.8221096096096097
264,0.8212462462462462
265,0.7284284284284285
266,0.7284159159159159
267,0.7055055055055055
268,0.7310935935935936
269,0.8224349349349349
270,0.8368868868868868
271,0.7312062062062062
272,0.8220970970970971
273,0.9060685685685685
274,0.7435810810810811
275,0.726539039039039
276,0.7246621621621622
277,0.7179054054054054
278,0.7261511511511511
279,0.8223098098098098
280,0.7002877877877878
281,0.7026276276276276
282,0.7303803803803803
283,0.7261261261261261
284,0.7000625625625626
285,0.8342842842842842
286,0.7235235235235236
287,0.8079454454454454
288,0.805492992992993
289,0.7274774774774775
290,0.7276151151151151
291,0.7271271271271271
292,0.725513013013013
293,0.7289164164164165
294,0.7304054054054054
295,0.8314314314314314
296,0.726463963963964
297,0.7315315315315315
298,0.728490990990991
299,0.7258383383383383
300,0.7308183183183183
301,0.7065815815815816
302,0.8068193193193193
303,0.7184434434434435
304,0.7267892892892893
305,0.7263638638638639
306,0.8246746746746747
307,0.7273898898898898
308,0.7289414414414415
309,0.7281156156156157
310,0.7281406406406407
311,0.7318443443443443
312,0.7289164164164165
313,0.7282407407407407
314,0.7288288288288288
315,0.7310560560560561
316,0.7312562562562562
317,0.8320945945945946
318,0.7266516516516517
319,0.7252502502502503
320,0.7290165165165166
321,0.7182807807807807
322,0.7321446446446447
323,0.7985235235235235
324,0.7248998998998999
325,0.8346471471471472
326,0.7036286286286286
327,0.7016266266266267
328,0.8232732732732733
329,0.7283033033033033
330,0.7273148148148149
331,0.8231606606606606
332,0.7303428428428428
333,0.738063063063063
334,0.7274274274274274
335,0.701051051051051
336,0.8255005005005005
337,0.8213713713713714
338,0.7988488488488489
339,0.9307682682682683
340,0.7013638638638638
341,0.7287787787787787
342,0.7301426426426426
343,0.8203578578578579
344,0.7287537537537537
345,0.8196071071071072
346,0.7255880880880881
347,0.7248998998998999
348,0.80746996996997
349,0.8259009009009008
350,0.7259634634634634
351,0.726001001001001
352,0.7256881881881881
353,0.7416166166166166
354,0.7047047047047047
355,0.9283658658658659
356,0.7046921921921921
357,0.7257507507507508
358,0.7278903903903904
359,0.8212962962962963
360,0.7307307307307307
361,0.7021271271271271
362,0.7003878878878879
363,0.8359234234234234
364,0.8271396396396397
365,0.7280655655655656
366,0.7057307307307308
367,0.7269644644644645
368,0.8340715715715715
369,0.7019394394394395
370,0.7306306306306306
371,0.727977977977978
372,0.7057932932932933
373,0.7268018018018018
374,0.823023023023023
375,0.8209584584584585
376,0.7037162162162162
377,0.744994994994995
378,0.8262387387387388
379,0.7259384384384384
380,0.7316566566566567
381,0.7993743743743744
382,0.7313313313313313
383,0.7287537537537537
384,0.7429054054054054
385,0.7310185185185185
386,0.825437937937938
387,0.7268768768768769
388,0.7272272272272272
389,0.7052927927927928
390,0.7960710710710711
391,0.7031906906906907
392,0.7292292292292293
393,0.703028028028028
394,0.7003378378378379
395,0.7257632632632632
396,0.7043168168168168
397,0.8234984984984985
398,0.8123123123123123
399,0.7027777777777777
400,0.806031031031031
401,0.7954704704704705
402,0.7450700700700701
403,0.7288413413413414
404,0.8376501501501501
405,0.7028153153153153
406,0.8245995995995996
407,0.7247497497497497
408,0.7992867867867868
409,0.7431306306306307
410,0.701076076076076
411,0.7301926926926927
412,0.8239864864864865
413,0.703490990990991
414,0.7015265265265265
415,0.7010385385385386
416,0.7287037037037037
417,0.7300550550550551
418,0.7022647647647647
419,0.9295295295295295
420,0.7019644644644645
421,0.7006631631631631
422,0.8224599599599599
423,0.8262512512512512
424,0.7277277277277278
425,0.8210585585585586
426,0.7285035035035035
427,0.7262012012012012
428,0.7268893893893894
429,0.8214214214214214
430,0.8217967967967968
431,0.7274649649649649
432,0.7267642642642642
433,0.8269019019019019
434,0.7979854854854855
435,0.7241616616616616
436,0.7016766766766767
437,0.7297047047047047
438,0.7266516516516517
439,0.702515015015015
440,0.7253753753753753
441,0.7065815815815816
442,0.7287787787787787
443,0.9281781781781782
444,0.8228728728728729
445,0.7016641641641642
446,0.7971346346346346
447,0.8213338338338338
448,0.7272147147147147
449,0.731081081081081
450,0.731468968968969
451,0.831006006006006
452,0.7295420420420421
453,0.7286286286286286
454,0.7277777777777777
455,0.8203078078078078
456,0.703490990990991
457,0.808470970970971
458,0.726926926926927
459,0.8218718718718718
460,0.7269769769769769
461,0.7270395395395396
462,0.8347847847847848
463,0.9321571571571572
464,0.7271021021021021
465,0.7259634634634634
466,0.8212212212212212
467,0.7283658658658658
468,0.8354854854854855
469,0.727027027027027
470,0.7268518518518519
471,0.7258508508508509
472,0.7268268268268269
473,0.7971846846846847
474,0.835422922922923
475,0.701051051051051
476,0.7027527527527527
477,0.7437812812812813
478,0.7422672672672672
479,0.726076076076076
480,0.7290915915915915
481,0.7251751751751752
482,0.7271021021021021
483,0.8217842842842843
484,0.8232607607607607
485,0.7265265265265265
486,0.7261136136136136
487,0.7026901901901902
488,0.8224724724724725
489,0.8350350350350351
490,0.7260885885885886
491,0.7284284284284285
492,0.7292667667667667
493,0.7268143143143143
494,0.7308808808808809
495,0.7296046046046046
496,0.8258258258258259
497,0.7017017017017017
498,0.7963713713713714
499,0.7245745745745745
500,0.7277277277277278
501,0.7012012012012012
502,0.7293668668668669
503,0.7039164164164164
504,0.9301051051051051
505,0.7246746746746747
506,0.7008508508508509
507,0.820558058058058
508,0.7273398398398399
509,0.7013763763763764
510,0.7026901901901902
511,0.7268643643643644
512,0.741453953953954
513,0.807982982982983
514,0.7005255255255255
515,0.7258883883883884
516,0.7265015015015015
517,0.7289914914914915
518,0.8371496496496497
519,0.7252627627627628
520,0.7269019019019018
521,0.7012387387387388
522,0.8347597597597598
523,0.7278903903903904
524,0.8328078078078078
525,0.8327452452452453
526,0.9256381381381381
527,0.7298048048048048
528,0.7447322322322323
529,0.7424799799799799
530,0.703028028028028
531,0.7296546546546546
532,0.8324324324324325
533,0.7264514514514514
534,0.7259134134134134
535,0.9030405405405405
536,0.7032657657657657
537,0.8313313313313313
538,0.7286036036036037
539,0.8067567567567567
540,0.7311311311311312
541,0.7021521521521521
542,0.7027652652652653
543,0.7033283283283284
544,0.8200075075075075
545,0.729491991991992
546,0.7017142142142142
547,0.7266641641641641
548,0.7243868868868869
549,0.7010635635635636
550,0.7271271271271271
551,0.7260385385385385
552,0.70248998998999
553,0.7045670670670671
554,0.7953078078078079
555,0.8222472472472473
556,0.7012637637637638
557,0.7268143143143143
558,0.8318693693693694
559,0.7286286286286286
560,0.7285785785785786
561,0.7261761761761761
562,0.7973598598598599
563,0.8243993993993994
564,0.8229604604604605
565,0.7013888888888888
566,0.7180680680680681
567,0.7263513513513513
568,0.9272272272272273
569,0.7302177177177177
570,0.7285910910910911
571,0.7272522522522522
572,0.7026776776776776
573,0.7452452452452453
574,0.7243493493493494
575,0.8252502502502502
576,0.7017767767767767
577,0.8207082082082082
578,0.8338213213213214
579,0.7999624624624625
580,0.8209459459459459
581,0.7275025025025025
582,0.7256631631631631
583,0.7268518518518519
584,0.7168793793793794
585,0.7255880880880881
586,0.9270520520520521
587,0.7255255255255255
588,0.7287037037037037
589,0.7427677677677678
590,0.7247747747747748
591,0.726514014014014
592,0.7294044044044043
593,0.8253003003003003
594,0.7262137137137137
595,0.7253253253253253
596,0.728541041041041
597,0.822997997997998
598,0.7017517517517518
599,0.7296921921921922
600,0.8079079079079079
601,0.929416916916917
602,0.8247372372372372
603,0.7279904904904905
604,0.7290540540540541
605,0.727027027027027
606,0.7024024024024024
607,0.7261636636636637
608,0.7960960960960961
609,0.7022647647647647
610,0.7013138138138139
611,0.9301301301301301
612,0.7306306306306306
613,0.7289164164164165
614,0.7285535535535536
615,0.7283908908908909
616,0.7270895895895896
617,0.7268393393393393
618,0.808008008008008
619,0.7271271271271271
620,0.8219844844844845
621,0.7277277277277278
622,0.8244119119119119
623,0.7033658658658659
624,0.7279154154154154
625,0.7292667667667667
626,0.7445570570570571
627,0.9255755755755756
628,0.7269144144144144
629,0.7011886886886887
630,0.8081206206206206
631,0.7273898898898898
632,0.7246621621621622
633,0.7251751751751752
634,0.7267267267267268
635,0.8348848848848849
636,0.7016016016016016
637,0.732057057057057
638,0.7029904904904904
639,0.7185435435435436
640,0.7262762762762762
641,0.8096471471471471
642,0.7972097097097097
643,0.9326076076076076
644,0.7298923923923923
645,0.7269894894894895
646,0.7287162162162162
647,0.8242492492492492
648,0.7267767767767768
649,0.8220095095095095
650,0.8280405405405405
651,0.7022397397397397
652,0.725950950950951
653,0.7024649649649649
654,0.7308308308308308
655,0.7273898898898898
656,0.8403778778778779
657,0.7324324324324324
658,0.7001376376376376
659,0.8223098098098098
660,0.7394894894894894
661,0.7290915915915915
662,0.7021521521521521
663,0.8212087087087087
664,0.8366366366366367
665,0.7980355355355355
666,0.728516016016016
667,0.7271771771771772
668,0.7255005005005005
669,0.8222972972972973
670,0.7035785785785785
671,0.7284534534534535
672,0.72748998998999
673,0.8201451451451451
674,0.8141766766766767
675,0.7308558558558559
676,0.7284034034034034
677,0.819944944944945
678,0.7274774774774775
679,0.7297547547547547
680,0.7993868868868869
681,0.8196696696696697
682,0.7288913913913914
683,0.7260635635635636
684,0.8233358358358358
685,0.7267642642642642
686,0.7027527527527527
687,0.8338588588588589
688,0.8349474474474474
689,0.7263513513513513
690,0.7258383383383383
691,0.7036286286286286
692,0.7275900900900901
693,0.8200075075075075
694,0.7278278278278278
695,0.7961836836836836
696,0.7260135135135135
697,0.7273773773773774
698,0.7282032032032032
699,0.8242867867867868
700,0.8241116116116116
701,0.701539039039039
702,0.727077077077077
703,0.7017392392392392
704,0.8106606606606607
705,0.726438938938939
706,0.8240115115115115
707,0.8237862862862863
708,0.7268268268268269
709,0.700513013013013
710,0.7266766766766767
711,0.8240990990990991
712,0.7332957957957958
713,0.9311186186186187
714,0.8221096096096097
715,0.7277402402402402
716,0.7290540540540541
717,0.8209584584584585
718,0.8224474474474475
719,0.8362487487487488
720,0.8329454454454455
721,0.701488988988989
722,0.8230855855855855
723,0.7300550550550551
724,0.7281406406406407
725,0.8099474474474474
726,0.7032407407407407
727,0.7293168168168168
728,0.8322697697697697
729,0.7282657657657657
730,0.7258258258258258
731,0.8256006006006006
732,0.7259634634634634
733,0.7003503503503503
734,0.7956206206206207
735,0.8331956956956957
736,0.8216841841841842
737,0.92748998998999
738,0.7254129129129129
739,0.7968093093093093
740,0.7292042042042042
741,0.8313813813813814
742,0.7282657657657657
743,0.7243493493493494
744,0.836036036036036
745,0.728028028028028
746,0.7187687687687687
747,0.7050550550550551
748,0.8333083083083083
749,0.7055555555555556
750,0.7261886886886887
751,0.7269019019019018
752,0.7030780780780781
753,0.7038288288288288
754,0.832982982982983
755,0.7262512512512512
756,0.7965215215215216
757,0.7037662662662663
758,0.929542042042042
759,0.7260635635635636
760,0.808983983983984
761,0.7255630630630631
762,0.8114489489489489
763,0.8250250250250251
764,0.726926926926927
765,0.7246621621621622
766,0.7300925925925926
767,0.8308183183183183
768,0.821483983983984
769,0.7023898898898899
770,0.7296296296296296
771,0.8231856856856857
772,0.8229604604604605
773,0.7017517517517518
774,0.820558058058058
775,0.7005255255255255
776,0.7044169169169169
777,0.7031531531531532
778,0.8217342342342342
779,0.8378003003003003
780,0.7976726726726727
781,0.7263763763763764
782,0.7289164164164165
783,0.832545045045045
784,0.7252752752752752
785,0.7260260260260261
786,0.7287537537537537
787,0.7956706706706707
788,0.7279279279279279
789,0.7200075075075075
790,0.7251501501501502
791,0.7286161161161161
792,0.7017017017017017
793,0.7023898898898899
794,0.7415165165165165
795,0.8082207207207207
796,0.9289164164164164
797,0.8270645645645646
798,0.7271771771771772
799,0.8353728728728729
800,0.7283408408408408
801,0.7056931931931932
802,0.7255880880880881
803,0.7308808808808809
804,0.823998998998999
805,0.8351351351351352
806,0.9019894894894895
807,0.7022272272272272
808,0.7248873873873873
809,0.730930930930931
810,0.7263638638638639
811,0.7250625625625625
812,0.7021896896896896
813,0.9308683683683684
814,0.8243868868868869
815,0.7009134134134134
816,0.7039289289289289
817,0.7286786786786786
818,0.8230480480480481
819,0.7256631631631631
820,0.7271271271271271
821,0.7281031031031031
822,0.7322697697697698
823,0.8093343343343343
824,0.7196696696696697
825,0.8322072072072072
826,0.6998748748748749
827,0.7308933933933934
828,0.728003003003003
829,0.7040415415415415
830,0.7277652652652653
831,0.8126251251251251
832,0.8072197197197197
833,0.7014014014014014
834,0.7255380380380381
835,0.8345470470470471
836,0.7982607607607608
837,0.7289539539539539
838,0.7269394394394394
839,0.7287662662662663
840,0.7036786786786787
841,0.7030530530530531
842,0.8234359359359359
843,0.7038413413413414
844,0.7304054054054054
845,0.7020645645645646
846,0.824024024024024
847,0.7048048048048048
848,0.7273148148148149
849,0.7043293293293293
850,0.726564064064064
851,0.7307557557557558
852,0.7300175175175175
853,0.7956581581581582
854,0.7047047047047047
855,0.7285785785785786
856,0.7273023023023023
857,0.7418668668668669
858,0.7960335335335336
859,0.7026526526526526
860,0.7259884884884885
861,0.7242117117117117
862,0.7016516516516517
863,0.7271771771771772
864,0.7251251251251252
865,0.727077077077077
866,0.7279904904904905
867,0.7251501501501502
868,0.8086586586586587
869,0.7276276276276277
870,0.7260260260260261
871,0.9276401401401402
872,0.8222222222222222
873,0.7035660660660661
874,0.7016766766766767
875,0.7276276276276277
876,0.726051051051051
877,0.7263513513513513
878,0.726564064064064
879,0.7257882882882883
880,0.8350725725725726
881,0.8221596596596596
882,0.7024649649649649
883,0.7285535535535536
884,0.8322947947947948
885,0.8245245245245245
886,0.7278528528528528
887,0.8387262262262263
888,0.7462462462462462
889,0.7286411411411411
890,0.7051051051051052
891,0.7286286286286286
892,0.7262512512512512
893,0.6998998998998999
894,0.7246871871871872
895,0.7019144144144144
896,0.8342592592592593
897,0.7277777777777777
898,0.7253128128128128
899,0.7959834834834835
900,0.8221596596596596
901,0.7294044044044043
902,0.9073198198198198
903,0.8092842842842843
904,0.705593093093093
905,0.7315815815815816
906,0.8211336336336337
907,0.7447072072072072
908,0.725925925925926
909,0.7308558558558559
910,0.9263513513513514
911,0.7282532532532533
912,0.7302052052052052
913,0.7287287287287287
914,0.7278653653653654
915,0.704491991991992
916,0.8122497497497497
917,0.8217092092092092
918,0.7010135135135135
919,0.7973098098098098
920,0.7300550550550551
921,0.8361986986986987
922,0.8076951951951952
923,0.7271396396396397
924,0.8073198198198198
925,0.7258758758758759
926,0.7274524524524525
927,0.7961586586586586
928,0.7029529529529529
929,0.8228478478478478
930,0.8378378378378378
931,0.7011886886886887
932,0.7003503503503503
933,0.7038913913913913
934,0.8204204204204204
935,0.8003503503503504
936,0.7260135135135135
937,0.7289914914914915
938,0.7281531531531531
939,0.7992117117117117
940,0.73003003003003
941,0.7313188188188188
942,0.8112987987987988
943,0.7289914914914915
944,0.7313188188188188
945,0.7437187187187188
946,0.7262762762762762
947,0.8232982982982983
948,0.7010135135135135
949,0.7282782782782783
950,0.7292292292292293
951,0.7261261261261261
952,0.7986986986986987
953,0.8243868868868869
954,0.7268018018018018
955,0.7265015015015015
956,0.8362612612612612
957,0.727414914914915
958,0.7267892892892893
959,0.701514014014014
960,0.7284534534534535
961,0.7953953953953954
962,0.700487987987988
963,0.8223473473473474
964,0.9304429429429429
965,0.8228353353353354
966,0.7255505505505505
967,0.7251501501501502
968,0.7277902902902903
969,0.7036411411411412
970,0.705543043043043
971,0.7275275275275275
972,0.7006506506506507
973,0.8319194194194194
974,0.8228728728728729
975,0.701514014014014
976,0.7263763763763764
977,0.7273523523523524
978,0.7273648648648648
979,0.834446946946947
980,0.7266266266266266
981,0.7291166166166166
982,0.7255005005005005
983,0.7303303303303303
984,0.7001626626626627
985,0.9013763763763764
986,0.8248998998998999
987,0.704441941941942
988,0.7279154154154154
989,0.7047422422422422
990,0.797947947947948
991,0.7306181181181182
992,0.8254504504504504
993,0.7293293293293294
994,0.7303928928928929
995,0.7986361361361362
996,0.8327327327327327
997,0.8265515515515516
998,0.7296796796796797
999,0.7182682682682683
1000,0.7264264264264264
1001,0.7290665665665665
1002,0.7274024024024024
1003,0.7277652652652653
1004,0.6999124124124124
1005,0.7260385385385385
1006,0.8248748748748749
1007,0.7280905905905906
1008,0.8322072072072072
1009,0.7298548548548549
1010,0.7027777777777777
1011,0.7264264264264264
1012,0.7008008008008008
1013,0.7024649649649649
1014,0.7243993993993993
1015,0.7017767767767767
1016,0.7023773773773774
1017,0.8237362362362363
1018,0.7045420420420421
1019,0.8225725725725725
1020,0.729029029029029
1021,0.7019019019019019
1022,0.8434184184184185
1023,0.7264514514514514
1024,0.7017392392392392
1025,0.7462462462462462
1026,0.70497997997998
1027,0.728516016016016
1028,0.7030780780780781
1029,0.8343843843843843
1030,0.7321696696696697
1031,0.7289914914914915
1032,0.7953203203203203
1033,0.9280530530530531
1034,0.7445570570570571
1035,0.7008383383383383
1036,0.7274774774774775
1037,0.7248623623623623
1038,0.7013513513513514
1039,0.7050925925925926
1040,0.728978978978979
1041,0.7288163163163163
1042,0.7282157157157158
1043,0.9288413413413413
1044,0.7956456456456457
1045,0.7022147147147147
1046,0.7295670670670671
1047,0.8233358358358358
1048,0.8312062062062062
1049,0.9304429429429429
1050,0.7265265265265265
1051,0.7013263263263263
1052,0.7003503503503503
1053,0.7026151151151151
1054,0.7317567567567568
1055,0.849461961961962
1056,0.7265515515515516
1057,0.726514014014014
1058,0.7279654654654655
1059,0.8227977977977978
1060,0.7281281281281281
1061,0.7271646646646647
1062,0.9284034034034034
1063,0.70248998998999
1064,0.8195695695695696
1065,0.7272897897897898
1066,0.8356856856856857
1067,0.7059434434434434
1068,0.7254504504504504
1069,0.7042667667667668
1070,0.7263138138138138
1071,0.823511011011011
1072,0.8407532532532532
1073,0.83246996996997
1074,0.7453828828828829
1075,0.7053928928928929
1076,0.726564064064064
1077,0.8058433433433433
1078,0.7291916916916917
1079,0.7278778778778778
1080,0.8103478478478479
1081,0.7322947947947948
1082,0.7018518518518518
1083,0.8196446446446446
1084,0.7421046046046046
1085,0.7008133133133133
1086,0.7257632632632632
1087,0.7259384384384384
1088,0.7973348348348348
1089,0.731006006006006
1090,0.7977602602602603
1091,0.7256006006006006
1092,0.7060935935935936
1093,0.7971971971971972
1094,0.7266766766766767
1095,0.7973973973973973
1096,0.728028028028028
1097,0.7279904904904905
1098,0.8243493493493493
1099,0.7298048048048048
1100,0.7262887887887888
1101,0.727002002002002
1102,0.7276026026026026
1103,0.7010135135135135
1104,0.736423923923924
1105,0.8243118118118118
1106,0.7008508508508509
1107,0.827002002002002
1108,0.7264264264264264
1109,0.8242242242242243
1110,0.72748998998999
1111,0.7262262262262262
1112,0.7026026026026027
1113,0.726589089089089
1114,0.7981231231231232
1115,0.7302677677677678
1116,0.8343718718718719
1117,0.7183558558558558
1118,0.727027027027027
1119,0.8360485485485486
1120,0.7004254254254254
1121,0.7183183183183183
1122,0.7261136136136136
1123,0.7045795795795796
1124,0.7272772772772773
1125,0.7259134134134134
1126,0.8211086086086086
1127,0.726589089089089
1128,0.7014514514514515
1129,0.7287662662662663
1130,0.7287287287287287
1131,0.7305055055055055
1132,0.7288288288288288
1133,0.7448198198198198
1134,0.7280155155155155
1135,0.7248873873873873
1136,0.8212087087087087
1137,0.7283908908908909
1138,0.7294294294294295
1139,0.7292042042042042
1140,0.742454954954955
1141,0.7257257257257257
1142,0.7306806806806807
1143,0.7306306306306306
1144,0.7273148148148149
1145,0.7254004004004004
1146,0.8222347347347347
1147,0.8251751751751751
1148,0.7310560560560561
1149,0.7271771771771772
1150,0.8363863863863864
1151,0.7031656656656656
1152,0.7973098098098098
1153,0.7281406406406407
1154,0.8273398398398398
1155,0.7264264264264264
1156,0.726926926926927
1157,0.7306431431431432
1158,0.7972722722722723
1159,0.7286036036036037
1160,0.8236861861861862
1161,0.7026651651651652
1162,0.7031156156156156
1163,0.7241241241241241
1164,0.9279029029029029
1165,0.7247747747747748
1166,0.7278028028028029
1167,0.7269894894894895
1168,0.7163913913913914
1169,0.727565065065065
1170,0.8231981981981982
1171,0.7272647647647648
1172,0.9308308308308308
1173,0.7010385385385386
1174,0.8222847847847848
1175,0.7419044044044044
1176,0.8250375375375375
1177,0.8254254254254254
1178,0.7253003003003003
1179,0.7271396396396397
1180,0.7048298298298298
1181,0.726076076076076
1182,0.903078078078078
1183,0.7284284284284285
1184,0.9276651651651652
1185,0.7021021021021021
1186,0.7962837837837838
1187,0.8374124124124124
1188,0.8222597597597597
1189,0.8356106106106106
1190,0.7269644644644645
1191,0.7263763763763764
1192,0.7245495495495495
1193,0.8202827827827828
1194,0.8194944944944945
1195,0.8331081081081081
1196,0.7268518518518519
1197,0.7177302302302302
1198,0.7283033033033033
1199,0.7256881881881881
1200,0.7325325325325326
1201,0.7012137137137137
1202,0.7028653653653654
1203,0.7261261261261261
1204,0.7297047047047047
1205,0.726564064064064
1206,0.724024024024024
1207,0.7009884884884885
1208,0.7051301301301302
1209,0.7450575575575575
1210,0.8213213213213213
1211,0.7266141141141141
1212,0.7962087087087087
1213,0.701564064064064
1214,0.7171546546546547
1215,0.8206581581581581
1216,0.7296171171171171
1217,0.7256756756756757
1218,0.7292167167167167
1219,0.8378753753753754
1220,0.7252252252252253
1221,0.7261761761761761
1222,0.726413913913914
1223,0.7267517517517518
1224,0.8206706706706707
1225,0.7275900900900901
1226,0.729029029029029
1227,0.8208333333333333
1228,0.7249624624624624
1229,0.7305305305305305
1230,0.7027277277277277
1231,0.7301801801801802
1232,0.8066941941941942
1233,0.7332832832832833
1234,0.7257132132132132
1235,0.7275775775775776
1236,0.6996996996996997
1237,0.7966841841841842
1238,0.728978978978979
1239,0.8331331331331331
1240,0.6994744744744745
1241,0.8323698698698698
1242,0.726539039039039
1243,0.702027027027027
1244,0.7268268268268269
1245,0.7002377377377378
1246,0.7261386386386386
1247,0.7023023023023023
1248,0.7283533533533534
1249,0.8202827827827828
1250,0.8234109109109109
1251,0.8315315315315316
1252,0.7007757757757758
1253,0.8253628628628629
1254,0.7066316316316317
1255,0.7267767767767768
1256,0.7276151151151151
1257,0.7026276276276276
1258,0.7314314314314314
1259,0.7263388388388389
1260,0.727052052052052
1261,0.7248873873873873
1262,0.820920920920921
1263,0.8341466466466466
1264,0.833033033033033
1265,0.7448448448448448
1266,0.7257507507507508
